cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","551.48","","175408.29","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1551203","N","SE-S435140","202112099469827454","09-DEC-21","2022","","09-DEC-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","112.64","","180903.82","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1553269","N","SE-S436093","202112239474726554","23-DEC-21","2022","","23-DEC-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","155.97","","180903.82","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1553269","N","SE-S436089","202112239474726553","23-DEC-21","2022","","23-DEC-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","233.95","","180903.82","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1553269","N","SE-S436081","202112239474726555","23-DEC-21","2022","","23-DEC-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","355.26","","180903.82","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1553269","N","SE-S436097","202112239474726556","23-DEC-21","2022","","23-DEC-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","623.87","","180903.82","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1553269","N","SE-S436077","202112239474726551","23-DEC-21","2022","","23-DEC-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","54.69","","1093.71","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1554616","N","SE-S437019","202201069474880440","06-JAN-22","2022","","06-JAN-22"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","78.99","","1093.71","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1554616","N","SE-S437027","202201069474880442","06-JAN-22","2022","","06-JAN-22"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","109.37","","1093.71","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1554616","N","SE-S437023","202201069474880441","06-JAN-22","2022","","06-JAN-22"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","62.61","","2345.98","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1555986","N","SE-S442526","202201139474981712","13-JAN-22","2022","","13-JAN-22"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","90.44","","2345.98","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1555986","N","SE-S442534","202201139474981714","13-JAN-22","2022","","13-JAN-22"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","125.23","","2345.98","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1555986","N","SE-S442530","202201139474981713","13-JAN-22","2022","","13-JAN-22"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","187.84","","2345.98","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1555986","N","SE-S442522","202201139474981715","13-JAN-22","2022","","13-JAN-22"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","285.24","","2345.98","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1555986","N","SE-S442538","202201139474981716","13-JAN-22","2022","","13-JAN-22"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","500.91","","2345.98","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1555986","N","SE-S442518","202201139474981711","13-JAN-22","2022","","13-JAN-22"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","137.96","","75723.99","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1539588","N","SE-S426698","202109239466978383","23-SEP-21","2022","","16-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","199.28","","75723.99","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1539588","N","SE-S426346","202109239466978386","23-SEP-21","2022","","16-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","275.91","","75723.99","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1539588","N","SE-S426702","202109239466978385","23-SEP-21","2022","","16-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","367.46","","83073.09","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1539588","N","SE-S427149","202109239466978382","23-SEP-21","2022","","23-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","413.88","","75723.99","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1539588","N","SE-S426690","202109239466978389","23-SEP-21","2022","","16-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","530.78","","83073.09","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1539588","N","SE-S427157","202109239466978387","23-SEP-21","2022","","23-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","628.48","","75723.99","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1539588","N","SE-S426706","202109239466978391","23-SEP-21","2022","","16-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","734.91","","83073.09","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1539588","N","SE-S427153","202109239466978384","23-SEP-21","2022","","23-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","1102.36","","83073.09","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1539588","N","SE-S427141","202109239466978388","23-SEP-21","2022","","23-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","1103.65","","75723.99","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1539588","N","SE-S426694","202109239466978381","23-SEP-21","2022","","16-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","278.86","","37125.98","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1529936","N","SE-S277325","202107229451953033","22-JUL-21","2022","","22-JUL-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","402.8","","37125.98","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1529936","N","SE-S277333","202107229451953037","22-JUL-21","2022","","22-JUL-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","432.83","","31548.8","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1529936","N","SE-S237368","202107229451953032","22-JUL-21","2022","","15-JUL-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","557.73","","37125.98","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1529936","N","SE-S277329","202107229451953035","22-JUL-21","2022","","22-JUL-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","625.2","","31548.8","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1529936","N","SE-S237376","202107229451953036","22-JUL-21","2022","","15-JUL-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","836.58","","37125.98","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1529936","N","SE-S277317","202107229451953039","22-JUL-21","2022","","22-JUL-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","865.65","","31548.8","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1529936","N","SE-S237372","202107229451953034","22-JUL-21","2022","","15-JUL-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","233.1","","72964.83","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1537494","N","SE-S424336","202109099466638324","09-SEP-21","2022","","09-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","336.7","","72964.83","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1537494","N","SE-S424344","202109099466638328","09-SEP-21","2022","","09-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","416.95","","68302.83","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1537494","N","SE-S421834","202109099466638325","09-SEP-21","2022","","02-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","466.2","","72964.83","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1537494","N","SE-S424340","202109099466638326","09-SEP-21","2022","","09-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","602.26","","68302.83","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1537494","N","SE-S421842","202109099466638329","09-SEP-21","2022","","02-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY",".63","","112351.99","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1546719","N","SE-S431890","202110289468392425","28-OCT-21","2022","","28-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","487.24","","112351.99","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1546719","N","SE-S431851","202110289468392423","28-OCT-21","2022","","28-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","974.48","","112351.99","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1546719","N","SE-S431855","202110289468392424","28-OCT-21","2022","","28-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","1461.71","","112351.99","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1546719","N","SE-S431843","202110289468392426","28-OCT-21","2022","","28-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","2923.43","","112351.99","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1546719","N","SE-S431859","202110289468392427","28-OCT-21","2022","","28-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","3897.9","","112351.99","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1546719","N","SE-S431847","202110289468392422","28-OCT-21","2022","","28-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","264.1","","174029.57","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1550475","N","SE-S434688","202112029469567093","02-DEC-21","2022","","02-DEC-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","381.48","","174029.57","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1550475","N","SE-S434696","202112029469567095","02-DEC-21","2022","","02-DEC-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","528.19","","174029.57","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1550475","N","SE-S434692","202112029469567094","02-DEC-21","2022","","02-DEC-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","792.29","","174029.57","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1550475","N","SE-S434684","202112029469567096","02-DEC-21","2022","","02-DEC-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","1203.1","","174029.57","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1550475","N","SE-S434700","202112029469567097","02-DEC-21","2022","","02-DEC-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","2112.75","","174029.57","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1550475","N","SE-S434680","202112029469567092","02-DEC-21","2022","","02-DEC-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY",".63","","168747.66","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1550476","A1","SE-S433803","202112029469567101","02-DEC-21","2022","1550030","24-NOV-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","424.78","","168747.66","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1550476","A1","SE-S433764","202112029469567099","02-DEC-21","2022","1550030","24-NOV-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","849.55","","168747.66","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1550476","A1","SE-S433768","202112029469567100","02-DEC-21","2022","1550030","24-NOV-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","1887.88","","168747.66","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1550476","A1","SE-S433760","202112029469567102","02-DEC-21","2022","1550030","24-NOV-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","1935.08","","168747.66","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1550476","A1","SE-S433772","202112029469567103","02-DEC-21","2022","1550030","24-NOV-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","457.26","","93904.06","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1541060","N","SE-S428063","202110079467202895","07-OCT-21","2022","","07-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","625.84","","89331.5","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1541060","N","SE-S427608","202110079467202896","07-OCT-21","2022","","30-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","685.89","","93904.06","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1541060","N","SE-S428051","202110079467202899","07-OCT-21","2022","","07-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","938.76","","89331.5","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1541060","N","SE-S427596","202110079467202900","07-OCT-21","2022","","30-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","1041.53","","93904.06","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1541060","N","SE-S428071","202110079467202901","07-OCT-21","2022","","07-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","1425.53","","89331.5","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1541060","N","SE-S427616","202110079467202902","07-OCT-21","2022","","30-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","1829.01","","93904.06","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1541060","N","SE-S428055","202110079467202891","07-OCT-21","2022","","07-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","2503.35","","89331.5","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1541060","N","SE-S427600","202110079467202892","07-OCT-21","2022","","30-SEP-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY",".63","","102606.6","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1546246","N","SE-S431039","202110219468309630","21-OCT-21","2022","","21-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","188.73","","102606.6","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1546246","N","SE-S430931","202110219468309626","21-OCT-21","2022","","21-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","246.38","","98831.58","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1546246","N","SE-S430609","202110219468309625","21-OCT-21","2022","","14-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","355.88","","98831.58","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1546246","N","SE-S430617","202110219468309629","21-OCT-21","2022","","14-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","377.44","","102606.6","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1546246","N","SE-S430935","202110219468309628","21-OCT-21","2022","","21-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","492.75","","98831.58","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1546246","N","SE-S430613","202110219468309627","21-OCT-21","2022","","14-OCT-21"
"H0WI05113","FITZGERALD, SCOTT","C00653386","US VETERANS ASSISTANCE FOUNDATION","P","WI","05","H","REPUBLICAN PARTY","566.16","","102606.6","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1546246","N","SE-S430923","202110219468309632","21-OCT-21","2022","","21-OCT-21"
